Name,Culture,Born,Died,Titles,Aliases,Father,Mother,Spouse,Allegiances,Books,POV Books,TV Series,Played By,URL
Olenna Redwyne,,"In 228 AC, at Arbor",,['Dowager Lady of Highgarden'],['The Queen of Thorns'],,,https://www.anapioficeandfire.com/api/characters/664,"['https://www.anapioficeandfire.com/api/houses/317', 'https://www.anapioficeandfire.com/api/houses/398']","['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],"['Season 3', 'Season 4', 'Season 6']",['Diana Rigg'],https://www.anapioficeandfire.com/api/characters/784
Olymer Tyrell,,,,['Ser'],[''],,,https://www.anapioficeandfire.com/api/characters/689,['https://www.anapioficeandfire.com/api/houses/398'],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/785
Olyvar Frey,,In 281 AC,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/143'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/786
Olyvar Oakheart,,,In 161 AC,['Ser'],['The Green Oak'],,,,['https://www.anapioficeandfire.com/api/houses/286'],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/787
Ondrew Locke,Northmen,,,['Lord of Oldcastle'],[''],,,,['https://www.anapioficeandfire.com/api/houses/239'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/788
Orbert Caswell,,,At Castle Black,"[""Lord Commander of the Night's Watch""]",['The Black Centaur'],,,,['https://www.anapioficeandfire.com/api/houses/63'],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/789
Orivel,,,,['Ser'],['Orivel the Open-Handed'],,,,[],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/790
Ormond Osgrey,,,,['Lord of Coldmoat'],[''],,,,['https://www.anapioficeandfire.com/api/houses/291'],['https://www.anapioficeandfire.com/api/books/6'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/791
Ormond Westerling,,,,['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/425'],['https://www.anapioficeandfire.com/api/books/4'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/792
Ormond Yronwood,,,At Yronwood,"['Lord of Yronwood', 'Warden of the Stoneway', 'The Bloodroyal']",[''],,,,['https://www.anapioficeandfire.com/api/houses/444'],"['https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/793
Ormund Baratheon,,,"In 260 AC, at Stepstones","['Lord Paramount of the Stormlands', ""Lord of Storm's End"", 'Hand of the King']",[''],,,https://www.anapioficeandfire.com/api/characters/870,['https://www.anapioficeandfire.com/api/houses/17'],['https://www.anapioficeandfire.com/api/books/11'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/794
Ormund Wylde,,,,['Ser'],[''],,,,"['https://www.anapioficeandfire.com/api/houses/15', 'https://www.anapioficeandfire.com/api/houses/438']",['https://www.anapioficeandfire.com/api/books/8'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/795
Orton Merryweather,,,,"['Lord of Longtable', 'Justiciar', 'Master of laws', 'Hand of the King']",[''],,,https://www.anapioficeandfire.com/api/characters/1006,['https://www.anapioficeandfire.com/api/houses/264'],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/796
Orys Baratheon,,At Dragonstone (possibly),In 38 AC,"[""Lord of Storm's End"", 'Lord Paramount of the Stormlands', 'Hand of the King']",['Orys One-Hand'],,,https://www.anapioficeandfire.com/api/characters/128,"['https://www.anapioficeandfire.com/api/houses/17', 'https://www.anapioficeandfire.com/api/houses/378']","['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/11']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/797
Osbert Serry,,,,['Lord of Southshield'],[''],,,,['https://www.anapioficeandfire.com/api/houses/343'],"['https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/798
Osfryd Kettleblack,,,,"['Ser', ""Commander of the City Watch of King's Landing""]",[''],,,,['https://www.anapioficeandfire.com/api/houses/220'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/799
Osmund Frey,,In 297 AC,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/143'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/800
Osmund Kettleblack,,,,['Ser'],['Oswald Kettleblack'],,,,['https://www.anapioficeandfire.com/api/houses/220'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/801
Osney Kettleblack,,,,['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/220'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/802
Ossifer Plumm,,,In 176 AC,['Lord'],[''],,,https://www.anapioficeandfire.com/api/characters/1358,['https://www.anapioficeandfire.com/api/houses/303'],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8', 'https://www.anapioficeandfire.com/api/books/11']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/803
Oswell Kettleblack,,,,[''],['Kettleblack'],,,,"['https://www.anapioficeandfire.com/api/houses/10', 'https://www.anapioficeandfire.com/api/houses/220']","['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/804
Oswell Whent,Rivermen,,"In 283 AC, at Tower of Joy",['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/427'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/8', 'https://www.anapioficeandfire.com/api/books/11']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/805
Othell Yarwyck,,,,['First Builder'],[''],,,,['https://www.anapioficeandfire.com/api/houses/441'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],['Season 6'],['Brian Fortune'],https://www.anapioficeandfire.com/api/characters/806
Otho Bracken,,,,['Ser'],['The Brute of Bracken'],,,,['https://www.anapioficeandfire.com/api/houses/37'],"['https://www.anapioficeandfire.com/api/books/4', 'https://www.anapioficeandfire.com/api/books/6', 'https://www.anapioficeandfire.com/api/books/7']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/807
Otto Hightower,,,"In 130 AC, at King's Landing","['Ser', 'Hand of the King']",[''],,,,['https://www.anapioficeandfire.com/api/houses/195'],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/9', 'https://www.anapioficeandfire.com/api/books/10', 'https://www.anapioficeandfire.com/api/books/11']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/808
Ottyn Wythers,,In 230 AC (roughly),"In 299 AC, at Fist of the First Men, Beyond the Wall",['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/440'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/809
Owen Inchfield,,,,['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/209'],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/810
Owen Norrey,Northern mountain clans,,"In 299 AC, at the Twins",[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/282'],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/811
Parmen Crane,,At Red Lake,,['Ser'],['Parmen the Purple'],,,,['https://www.anapioficeandfire.com/api/houses/87'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/812
Pate,First Men,,,[''],['Pate the Plowman'],,,,['https://www.anapioficeandfire.com/api/houses/270'],['https://www.anapioficeandfire.com/api/books/11'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/813
Patrek Mallister,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/254'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/814
Paxter Redwyne,,,,"['Lord of the Arbor', 'Grand admiral', 'Lord admiral', 'Master of ships']",[''],,,https://www.anapioficeandfire.com/api/characters/754,['https://www.anapioficeandfire.com/api/houses/317'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/815
Pearse Caron,,,,"['Lord of Nightsong', 'Lord of the Marches']",[''],,,,['https://www.anapioficeandfire.com/api/houses/60'],['https://www.anapioficeandfire.com/api/books/4'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/816
Perra Frey,,In 294 AC,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/143'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/817
Perra Royce,,In 221 AC or before,In or between 241 AC and 249 AC,[''],[''],,,https://www.anapioficeandfire.com/api/characters/1093,"['https://www.anapioficeandfire.com/api/houses/143', 'https://www.anapioficeandfire.com/api/houses/328']","['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/818
Perriane Frey,,In or between 241 AC and 248 AC,,[''],[''],,,https://www.anapioficeandfire.com/api/characters/629,['https://www.anapioficeandfire.com/api/houses/172'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/819
Perwyn Frey,,In or between 270 AC and 278 AC,,['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/143'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/820
Perwyn Osgrey,,,,['Lord of Coldmoat'],['Perwyn the Proud'],,,,['https://www.anapioficeandfire.com/api/houses/291'],['https://www.anapioficeandfire.com/api/books/6'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/821
Peter Plumm,,,,['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/303'],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/822
Petyr Baelish,Valemen,"In 268 AC, at the Fingers",,"['Master of coin (formerly)', 'Lord Paramount of the Trident', 'Lord of Harrenhal', 'Lord Protector of the Vale']",['Littlefinger'],,,https://www.anapioficeandfire.com/api/characters/688,"['https://www.anapioficeandfire.com/api/houses/10', 'https://www.anapioficeandfire.com/api/houses/11']","['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],"['Season 1', 'Season 2', 'Season 3', 'Season 4', 'Season 5', 'Season 6']",['Aidan Gillen'],https://www.anapioficeandfire.com/api/characters/823
Petyr Frey,,"In 281 AC, at Twins","In 300 AC, at Oldstones",[''],['Petyr Pimple'],,,https://www.anapioficeandfire.com/api/characters/769,['https://www.anapioficeandfire.com/api/houses/143'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/824
Philip Foote,,,,"['Ser', 'Lord of Nightsong', 'Lord of the Marches']",[''],,,,"['https://www.anapioficeandfire.com/api/houses/135', 'https://www.anapioficeandfire.com/api/houses/136']","['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/825
Philip Plumm,,,,['Lord'],[''],,,,['https://www.anapioficeandfire.com/api/houses/303'],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/826
Podrick Payne,,In 286 AC or 287 AC,,[''],['Pod'],,,,['https://www.anapioficeandfire.com/api/houses/295'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],"['Season 2', 'Season 3', 'Season 4', 'Season 5', 'Season 6']",['Daniel Portman'],https://www.anapioficeandfire.com/api/characters/827
Preston Greenfield,Westerman,,"In 299 AC, at King's Landing",['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/163'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/828
Pypar,,,,[''],"['Pyp', 'Monkey', ""Mummer's Monkey""]",,,,[],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],"['Season 1', 'Season 3', 'Season 4']",['Jozef Altin'],https://www.anapioficeandfire.com/api/characters/829
