name,male,origin,isMarried,isNoble,popularity,isAlive,season,episode,deaths,episode_num
Maege Mormont,0,House Stark,0,1,0.137123745819397,1,0,,,0
Mad Huntsman,1,Outlaw,0,0,0.0367892976588628,1,0,,,0
Mance Rayder,1,Wildling,0,0,0.709030100334448,0,3,Mhysa,"Dagmer - Flayed alive by Lord Ramsay Snow off-screen, mentioned.",30
Mark Mullendore,1,House Tyrell,0,1,0.0501672240802675,1,0,,,0
Mark Ryswell,0,House Stark,0,1,0.020066889632107,0,3,Mhysa,"Wex Pyke - Flayed alive by Lord Ramsay Snow off-screen, mentioned.",30
Marlon Manderly,1,House Stark,0,1,0.0434782608695652,1,0,,,0
Maron Greyjoy,1,House Greyjoy,0,0,0.140468227424749,0,7,Stormborn,Obara Sand - Impaled in the stomach by Euron Greyjoy with a spear.,62
Martyn Cassel,0,House Stark,0,0,0.0334448160535117,0,8,The Iron Throne,Ser Rodrik Cassel - 3 (Deceased),72
Marq Piper,1,House Tully,0,1,0.140468227424749,1,0,,,0
Mathis Rowan,1,House Tyrell,1,1,0.364548494983277,1,0,,,0
Meribald,1,Soldier,0,0,0.103678929765886,1,0,,,0
Mirri Maz Duur,0,Foreign Peasant,0,1,0.1438127090301,0,8,The Iron Throne,Mirri Maz Duur - 2 (Deceased),72
Mikken,1,House Stark,0,0,0.0969899665551839,0,3,Mhysa,"Unnamed Prince - Killed and cooked by Rat Cook off-screen, mentioned.",30
Morros Slynt,1,House Baratheon,0,1,0.0434782608695652,1,0,,,0
Myranda Royce,0,House Arryn,0,0,0.0434782608695652,0,5,Mother's Mercy,Myranda - Fell to her death after being pushed off a rampart by Prince Theon Greyjoy/Reek.,50
Nettles,0,House Targaryen,0,0,0.0635451505016722,0,2,The Night Lands,"Eddison Tollett's Mother - Died in an unspecified manner off-screen, mentioned.",12
Notch,0,Outlaw,0,0,0.0133779264214046,1,0,,,0
Obara Sand,0,House Martell,0,0,0.140468227424749,0,8,The Iron Throne,Obara Sand - 2 (Deceased),72
Ulf the White,1,House Targaryen,0,1,0.060200668896321,0,8,The Long Night,Wight - Slashed by Tormund Giantsbane with a sword.,69
Pypar,1,Night's Watch,0,0,0.113712374581939,0,8,The Iron Throne,Pypar/Pyp - 1 (Deceased),72
Roose Bolton,1,House Stark,1,1,0.979933110367893,0,6,Battle of the Bastards,Unnamed Bolton Soldier - Stabbed to death by Jon Snow using Longclaw after being charged by a horse.,59
Shireen Baratheon,0,House Baratheon,0,1,0.23076923076923,0,5,The Dance of Dragons,Princess Shireen Baratheon - Burned alive by Melisandre.,49
Smiling Knight,1,Outlaw,0,0,0.040133779264214,1,0,,,0
Renly Baratheon,1,House Baratheon,1,1,1.0,0,2,The Ghost of Harrenhal,King Renly Baratheon - Stabbed in the back by a shadow while under the control of Melisandre.,15
Theon Greyjoy,1,House Greyjoy,0,1,1.0,1,0,,,0
Robyn Rhysling,1,House Tyrell,0,1,0.0234113712374581,1,0,,,0
Rodrik Harlaw,1,House Greyjoy,0,1,0.160535117056856,1,0,,,0
Wendamyr,1,House Greyjoy,0,1,0.020066889632107,1,0,,,0
Varamyr,1,Wildling,0,0,0.227424749163879,0,2,Valar Morghulis,Doreah - Died of natural causes after being locked in a vault by Queen Daenerys I Targaryen.,20
Robin Potter,1,Noble,0,1,0.020066889632107,1,0,,,0
Richard Horpe,1,House Baratheon,0,1,0.0635451505016722,1,0,,,0
Sansa Stark,0,House Stark,1,1,1.0,1,0,,,0
Vargo Hoat,1,Outlaw,0,1,0.210702341137123,0,3,Valar Dohaeris,"Unnamed Man - Slammed into the ground by Dongo off-screen, mentioned.",21
Jaqen H'ghar,1,Outlaw,0,0,0.20066889632107,0,8,The Iron Throne,"""Jaqen H'ghar"" - 6 (Alive)",72
Robert Arryn,1,House Arryn,0,1,0.321070234113712,1,0,,,0
Rakharo,1,House Targaryen,0,0,0.183946488294314,0,2,The Night Lands,"Rakharo - Decapitated by an unknown khalasar off-screen, head shown.",12
Rhaella Targaryen,1,House Targaryen,1,1,0.321070234113712,0,1,Fire and Blood,"Rhaego - Stillborn after being cursed by Mirri Maz Duur using blood magic off-screen, mentioned.",10
Tywin Lannister,1,House Lannister,1,1,1.0,0,8,The Iron Throne,Lord Tywin Lannister - 3 (Deceased),72
Shagga,1,Outlaw,0,0,0.0735785953177257,1,0,,,0
Wyman Manderly,1,House Stark,0,1,0.354515050167224,1,0,,,0
Yellow Dick,1,House Bolton,0,0,0.0434782608695652,0,5,The House of Black and White,"Unnamed Dwarf - Decapitated by unknown men off-screen, head shown.",42
Yoren,0,Night's Watch,0,0,0.267558528428093,0,2,What Is Dead May Never Die,Yoren - Stabbed in the back of the neck by Ser Amory Lorch with a sword.,13
Watty,0,Outlaw,0,0,0.0133779264214046,1,0,,,0
Skahaz mo Kandaq,0,Foreign Noble,0,0,0.197324414715719,1,0,,,0
Wylis Manderly,1,House Stark,0,1,0.157190635451505,1,0,,,0
Theo Wull,1,Outlaw,0,0,0.020066889632107,0,8,The Iron Throne,Wun Weg Wun Dar Wun - 32 (Deceased),72
Wylla Manderly,0,House Stark,0,0,0.0702341137123745,1,0,,,0
Willas Tyrell,1,House Tyrell,0,0,0.290969899665551,1,0,,,0
Wendel Manderly,1,House Stark,0,1,0.133779264214046,0,3,The Rains of Castamere,Ser Wendel Manderly - Shot in the back of the head by an unknown Frey solider with a bolt using a crossbow.,29
Simon Toyne,0,Noble,0,0,0.0367892976588628,0,1,Lord Snow,"Simon Toyne - Killed by Barristan Selmy with a counter riposte off-screen, mentioned.",3
Steffon Baratheon,1,House Baratheon,1,1,0.371237458193979,0,7,Dragonstone,Ser Stevron Frey - Poisoned by Arya Stark.,61
Shagwell,1,Outlaw,0,0,0.0836120401337792,0,6,Oathbreaker,"Shaggydog (Direwolf) - Decapitated by Lord Smalljon Umber off-screen, head shown.",53
Rickard Karstark,1,House Stark,0,1,0.23076923076923,0,8,The Iron Throne,Lord Rickard Karstark - 2 (Deceased),72
Senelle,1,House Lannister,0,0,0.0334448160535117,0,8,The Bells,Unella - Died when Drogon destroyed the Red Keep on the orders of Queen Daenerys I Targaryen.,71
Shiera Seastar,0,House Targaryen,0,0,0.0434782608695652,0,5,Mother's Mercy,Myranda - Fell to her death after being pushed off a rampart by Prince Theon Greyjoy/Reek.,50
Reznak mo Reznak,1,Foreign Noble,0,1,0.0802675585284281,1,0,,,0
Ronnet Connington,1,Noble,0,1,0.113712374581939,1,0,,,0
Tytos Blackwood,1,House Tully,0,1,0.220735785953177,1,0,,,0
Syrio Forel,0,Foreign Noble,0,0,0.120401337792642,0,1,The Pointy End,Syrio Forel - Killed by Ser Meryn Trant off-screen.,8
Rodrik Cassel,1,House Stark,0,1,0.397993311036789,0,8,The Iron Throne,Ser Rodrik Cassel - 3 (Deceased),72
Stevron Frey,1,House Frey,1,1,0.17391304347826,0,7,Dragonstone,Ser Stevron Frey - Poisoned by Arya Stark.,61
Steely Pate,1,Foreign Peasant,0,0,0.0133779264214046,1,0,,,0
Victaria Tyrell,0,House Tyrell,1,0,0.133779264214046,1,0,,,0
Jon Connington,1,House Baratheon,0,1,0.719063545150501,1,0,,,0
Rorge,1,Outlaw,0,0,0.167224080267558,0,4,Mockingbird,Rorge - Stabbed in the heart by Arya Stark with Needle.,37
Rickard Stark,1,House Stark,1,1,0.270903010033444,0,8,The Iron Throne,Lord Rickard Karstark - 2 (Deceased),72
Visenya Targaryen,0,House Targaryen,1,1,0.277591973244147,0,8,The Long Night,Viserion (Wight) - Died when Arya Stark killed the Night King.,69
Petyr Baelish,1,House Arryn,1,1,1.0,0,8,The Iron Throne,Lord Petyr Baelish/Littlefinger - 3 (Deceased),72
Viserys Targaryen,1,House Targaryen,0,1,0.622073578595317,0,8,The Long Night,Viserion (Wight) - Died when Arya Stark killed the Night King.,69
Varys,1,Soldier,0,1,0.899665551839464,0,8,The Bells,Lord Varys - Burned alive by Drogon with his fire breath on the orders of Queen Daenerys I Targaryen.,71
Stygg,0,House Greyjoy,0,0,0.0367892976588628,1,0,,,0
Salladhor Saan,1,House Baratheon,0,1,0.187290969899665,1,0,,,0
Victarion Greyjoy,1,House Greyjoy,0,1,0.705685618729097,1,0,,,0
Timeon,1,House Martell,0,0,0.0568561872909698,0,3,And Now His Watch Is Ended,"Bannen - Starved to death off-screen, body shown.",24
Tysha,1,House Frey,1,0,0.130434782608695,1,0,,,0
Shae,0,House Stark,0,0,0.290969899665551,0,4,The Children,Shae - Strangled by Lord Tyrion Lannister with her neckless.,40
Spotted Cat,1,Foreign Peasant,0,0,0.0501672240802675,1,0,,,0
Tormund,1,Wildling,0,1,0.214046822742474,1,0,,,0
Rodrik Greyjoy,1,House Greyjoy,0,0,0.153846153846153,0,2,The Night Lands,"Rodrik Greyjoy - Died in an unspecified manner off-screen, mentioned.",12
Tyrion Lannister,1,House Lannister,1,1,1.0,1,0,,,0
Josmyn Peckledon,1,Noble,0,0,0.0501672240802675,1,0,,,0
Trystane Martell,1,House Martell,0,1,0.150501672240802,0,6,The Red Woman,Prince Doran Martell - Stabbed in the chest by Ellaria Sand with a knife.,51
Rolland Storm,1,House Baratheon,0,1,0.0702341137123745,1,0,,,0
Willam Dustin,1,House Stark,1,1,0.0635451505016722,0,2,What Is Dead May Never Die,"Willem - Hit in the head by Yoren with an axe off-screen, mentioned.",13
Torrhen Karstark,1,House Stark,0,0,0.0769230769230769,0,8,The Iron Throne,Lord Rickard Karstark - 2 (Deceased),72
Three Toes,1,Outlaw,0,0,0.0133779264214046,1,0,,,0
Ygritte,1,Wildling,0,0,0.244147157190635,0,4,The Watchers on the Wall,Ygritte - Shot in the heart by Olly with an arrow using a bow.,39
Tyland Lannister,1,House Lannister,0,1,0.354515050167224,0,8,The Iron Throne,Lord Tywin Lannister - 3 (Deceased),72
Thoren Smallwood,1,Night's Watch,0,1,0.0869565217391304,0,7,Beyond the Wall,Thoros of Myr - Froze to death after being injured by a wight snow bear.,66
Rolph Spicer,0,Noble,0,1,0.060200668896321,1,0,,,0
Selyse Florent,0,House Tyrell,1,1,0.397993311036789,0,4,The Lion and the Rose,Lord Axell Florent - Burned alive by unknown Baratheon soldiers on the orders of Melisandre/The Red Woman.,32
Tyrion Tanner,1,House Lannister,0,0,0.0501672240802675,1,0,,,0
Sandor Clegane,1,House Lannister,0,0,0.695652173913043,0,8,The Iron Throne,Sandor Clegane/The Hound - 57 (Deceased),72
Ulf son of Umar,1,Outlaw,0,0,0.0234113712374581,0,5,Sons of the Harpy,Two Unnamed Unsullied - Stabbed to death by unknown members of the Sons of the Harpy with knives.,44
Urswyck,1,Outlaw,0,0,0.0301003344481605,1,0,,,0
Clydas,1,Night's Watch,0,0,0.0635451505016722,1,0,,,0
Damion Lannister,1,House Lannister,1,1,0.0836120401337792,1,0,,,0
Kraznys mo Nakloz,1,Foreign Noble,0,0,0.0769230769230769,0,3,And Now His Watch Is Ended,Kraznys mo Nakloz - Burned alive by Drogon with his fire breath on the orders of Queen Daenerys I Targaryen.,24
Dacey Mormont,0,House Stark,0,0,0.0869565217391304,0,6,The Broken Man,"Lady Maege Mormont - Died of unknown causes during the War of the Five Kings off-screen, mentioned.",57
Jojen Reed,1,House Stark,0,0,0.290969899665551,0,4,The Children,Jojen Reed - Stabbed by Meera Reed after being stabbed by Wight with a knife.,40
Lyonel Baratheon,1,House Baratheon,0,1,0.0568561872909698,0,4,The Lion and the Rose,Lord Axell Florent - Burned alive by unknown Baratheon soldiers on the orders of Melisandre/The Red Woman.,32
Khorane Sathmantes,0,Foreign Peasant,0,0,0.0100334448160535,1,0,,,0
Vardis Egen,1,House Arryn,0,1,0.0903010033444816,0,1,A Golden Crown,"Ser Vardis Egen - Stabbed in the neck by Bronn with a sword, then thrown through the Moon Door.",6
Tya Lannister,1,House Baratheon,1,0,0.0167224080267558,1,0,,,0
Vyman,0,Soldier,0,1,0.040133779264214,1,0,,,0
Orton Merryweather,1,House Tyrell,1,1,0.374581939799331,1,0,,,0
Jeor Mormont,1,House Stark,0,1,0.618729096989966,0,8,The Iron Throne,Lord Commander Jeor Mormont - 1 (Deceased),72
Rhaego,0,House Targaryen,0,0,0.167224080267558,0,1,Fire and Blood,"Rhaego - Stillborn after being cursed by Mirri Maz Duur using blood magic off-screen, mentioned.",10
Samwell Stone,1,House Arryn,0,1,0.0133779264214046,1,0,,,0
Mors Umber,1,House Stark,0,1,0.147157190635451,1,0,,,0
Rhaegar Frey,1,House Frey,1,0,0.133779264214046,0,1,Fire and Blood,"Rhaego - Stillborn after being cursed by Mirri Maz Duur using blood magic off-screen, mentioned.",10
Parmen Crane,1,House Tyrell,0,1,0.040133779264214,1,0,,,0
Qyburn,1,House Lannister,0,1,0.535117056856187,0,8,The Iron Throne,Qyburn (Order of Maesters) - 2 (Deceased),72
Weese,1,House Tully,0,0,0.040133779264214,0,5,The Wars To Come,White Rat - Throat slit by an unknown member of the Sons of the Harpy with a knife.,41
Qarl the Maid,1,House Greyjoy,0,0,0.0668896321070234,1,0,,,0
Rickon Stark,1,House Stark,0,1,0.551839464882943,0,6,Battle of the Bastards,Rickon Stark - Shot in the back by Lord Ramsay Bolton with an arrow using a bow.,59
Roslin Frey,1,House Frey,1,0,0.217391304347826,1,0,,,0
Robar Royce,1,House Arryn,0,1,0.0969899665551839,0,2,The Ghost of Harrenhal,Ser Robar Royce - Stabbed in the back by Brienne of Tarth with a sword.,15
Robett Glover,1,House Stark,1,0,0.167224080267558,1,0,,,0
Rhae Targaryen,0,House Targaryen,0,1,0.0802675585284281,0,1,Fire and Blood,"Rhaego - Stillborn after being cursed by Mirri Maz Duur using blood magic off-screen, mentioned.",10
Ryman Frey,1,House Frey,0,1,0.217391304347826,0,7,Dragonstone,Ryger Rivers - Poisoned by Arya Stark.,61
Quaithe,0,Foreign Peasant,0,0,0.127090301003344,1,0,,,0
Rolly Duckfield,1,House Targaryen,0,1,0.0869565217391304,1,0,,,0
Togg Joth,1,Foreign Peasant,0,0,0.0167224080267558,1,0,,,0
Taena of Myr,0,Foreign Peasant,1,0,0.113712374581939,1,0,,,0
Pyg,0,Outlaw,0,0,0.0468227424749163,0,8,The Iron Throne,Pypar/Pyp - 1 (Deceased),72
Stonesnake,1,Night's Watch,0,0,0.0568561872909698,1,0,,,0
Tycho Nestoris,1,Foreign Noble,0,0,0.0869565217391304,1,0,,,0
Tanselle,0,House Martell,0,0,0.020066889632107,1,0,,,0
Rhaelle Targaryen,0,House Targaryen,1,1,0.137123745819397,1,0,,,0
Tom of Sevenstreams,1,Outlaw,0,0,0.153846153846153,1,0,,,0
Shyra Errol,0,House Baratheon,0,1,0.0133779264214046,1,0,,,0
Steelskin,1,Foreign Peasant,0,0,0.0167224080267558,1,0,,,0
Val,0,Wildling,0,0,0.140468227424749,1,0,,,0
Satin,1,Night's Watch,0,0,0.103678929765886,1,0,,,0
Xaro Xhoan Daxos,1,Foreign Noble,0,0,0.244147157190635,0,8,The Iron Throne,King Xaro Xhoan Daxos - 6 (Deceased),72
Maelor Targaryen,1,House Targaryen,0,1,0.180602006688963,0,1,Baelor,"Princess Rhaenys Targaryen - Killed by Ser Gregor Clegane/The Mountain on the orders of Lord Tywin Lannister off-screen, mentioned.",9
Arianne Martell,0,House Martell,0,1,0.57190635451505,1,0,,,0
Damon Dance-for-Me,1,House Bolton,0,0,0.0334448160535117,1,0,,,0
Alysanne Targaryen,0,House Targaryen,0,0,0.277591973244147,0,8,The Long Night,Lady Alys Karstark (Wight) - Died when Arya Stark killed the Night King.,69
Baela Targaryen,0,House Targaryen,1,1,0.127090301003344,0,1,Baelor,"Princess Rhaenys Targaryen - Killed by Ser Gregor Clegane/The Mountain on the orders of Lord Tywin Lannister off-screen, mentioned.",9
Brandon Stark,1,House Stark,0,0,0.347826086956521,0,8,The Iron Throne,King/Lord Brandon I Stark - 6 (Alive),72
Dunstan Drumm,1,House Greyjoy,0,1,0.0769230769230769,1,0,,,0
Daemon Sand,1,House Martell,0,1,0.0735785953177257,1,0,,,0
Jafer Flowers,1,Night's Watch,0,0,0.0434782608695652,0,3,Valar Dohaeris,"Ser Jaremy Mallister - Stabbed in the chest by an unknown Lannister soldier off-screen, body shown.",21
Lysono Maar,1,Foreign Peasant,0,0,0.020066889632107,1,0,,,0
Mycah,1,Peasant,0,0,0.103678929765886,0,1,The Kingsroad,Mycah - Trampled to death by Sandor Clegane/The Hound with his horse on the orders of Prince Joffrey Baratheon.,2
Joyeuse Erenford,1,House Frey,1,1,0.0434782608695652,1,0,,,0
Rossart,1,Noble,0,1,0.367892976588628,0,2,What Is Dead May Never Die,Yoren - Stabbed in the back of the neck by Ser Amory Lorch with a sword.,13
Tyene Sand,0,House Martell,0,0,0.137123745819397,1,0,,,0
Waymar Royce,1,House Arryn,0,1,0.123745819397993,0,8,The Long Night,Wight - Shot by Theon Greyjoy with a flaming arrow using a bow.,69
Stiv,0,Night's Watch,0,0,0.0334448160535117,0,1,A Golden Crown,Stiv - Shot in the back by Theon Greyjoy with an arrow using a bow.,6
Daemon II Blackfyre,1,House Targaryen,0,1,0.227424749163879,0,1,Fire and Blood,"Rhaego - Stillborn after being cursed by Mirri Maz Duur using blood magic off-screen, mentioned.",10
Chataya,0,Foreign Peasant,0,0,0.0735785953177257,1,0,,,0
Hugh Hammer,1,House Targaryen,0,1,0.0769230769230769,0,8,The Iron Throne,Adrack Humble - 1 (Deceased),72
Tygett Lannister,1,House Lannister,1,1,0.110367892976588,1,0,,,0
Sarella Sand,0,House Martell,0,0,0.103678929765886,1,0,,,0
Rhaegar Targaryen,1,House Targaryen,1,1,0.799331103678929,0,1,Fire and Blood,"Rhaego - Stillborn after being cursed by Mirri Maz Duur using blood magic off-screen, mentioned.",10
Drogo,0,Dothraki,1,0,0.558528428093645,0,1,Fire and Blood,Khal Drogo - Suffocated by Daenerys Targaryen with a pillow after he was made comatose by Mirri Maz Duur using blood magic.,10
Dunsen,1,House Lannister,0,0,0.040133779264214,1,0,,,0
Barra,1,House Baratheon,0,0,0.107023411371237,0,2,The North Remembers,Barra - Sliced by Lord Janos Slynt with a knife on the orders of King Joffrey I Baratheon.,11
Bethany Bolton,1,House Stark,1,1,0.0434782608695652,1,0,,,0
Desmond Grell,0,Noble,0,1,0.0769230769230769,1,0,,,0
Devan Seaworth,1,House Baratheon,0,0,0.0936454849498327,1,0,,,0
Gendry,1,Outlaw,0,1,0.438127090301003,1,0,,,0
Gran Goodbrother,1,House Greyjoy,0,0,0.0267558528428093,1,0,,,0
Loras Tyrell,1,House Tyrell,0,1,0.665551839464882,0,3,Valar Dohaeris,Wight - Burned alive by Lord Commander Jeor Mormont with a torch.,21
Ricasso,0,House Martell,0,1,0.0702341137123745,1,0,,,0
Stalwart Shield,0,Soldier,0,0,0.0434782608695652,0,1,The Wolf and the Lion,Unnamed Stark Soldier - Hit in the head by an unknown Hill Tribesman with a spiked club.,5
Yohn Royce,1,House Arryn,0,1,0.170568561872909,1,0,,,0
Yandry,1,House Targaryen,1,0,0.0501672240802675,1,0,,,0
Tarle,1,House Greyjoy,0,0,0.0267558528428093,1,0,,,0
Temmo,1,Dothraki,0,0,0.020066889632107,1,0,,,0
Rohanne Webber,0,House Greyjoy,1,1,0.170568561872909,0,6,The Winds of Winter,"Walder Rivers - Killed and carved into a pie by Arya Stark off-screen, body shown.",60
Gormond Goodbrother,1,House Greyjoy,0,0,0.040133779264214,1,0,,,0
Walder Rivers,1,House Frey,1,1,0.0802675585284281,0,8,The Iron Throne,Walder Rivers - 1 (Deceased),72
Symon Silver Tongue,1,Night's Watch,0,0,0.0468227424749163,0,4,Two Swords,Ser Duncan the Tall - Burned alive by unknown people during the Tragedy at Summerhall.,31
Moqorro,1,Foreign Noble,0,1,0.123745819397993,1,0,,,0
Meg,0,Outlaw,0,0,0.0100334448160535,1,0,,,0
Laena Velaryon,0,Foreign Noble,1,0,0.140468227424749,0,8,The Iron Throne,Lady Lysa Arryn - 1 (Deceased),72
Luwin,1,House Stark,0,0,0.351170568561872,0,2,Valar Morghulis,Maester Luwin - Stabbed by Osha after being stabbed in the stomach by Dagmer with a spear.,20
Reek,1,House Bolton,0,0,0.0969899665551839,0,3,The Rains of Castamere,Orell - Stabbed in the stomach by Jon Snow using Longclaw.,29
Symeon Star-Eyes,1,Dothraki,0,0,0.0301003344481605,1,0,,,0
Coldhands,1,Peasant,0,0,0.130434782608695,1,0,,,0
Tytos Lannister,1,House Lannister,1,1,0.210702341137123,0,8,The Iron Throne,Lord Tywin Lannister - 3 (Deceased),72
